KONAMI ID,レアリティ,カード名
16810,SR,ロード・オブ・ドラゴン-ドラゴンの独裁者-
16811,UR,氷水帝コスモクロア
16812,SR,氷水のエジル
16813,SR,氷水艇キングフィッシャー
16814,UR,ダイノルフィア・テリジア
16815,N,ダイノルフィア・ディプロス
16816,SR,極星獣グリンブルスティ
16817,R,極星工イーヴァルディ
16818,SR,DDグリフォン
16819,SR,ゴーストリック・セイレーン
16820,R,ヴァンパイアの幽鬼
16821,R,S-Force ラプスウェル
16822,SR,S-Force レトロアクティヴ
16823,SR,夢魔鏡の逆徒-ネイロイ
16824,SR,変異体ミュートリア
16825,N,磁石の戦士ε
16826,R,破壊の代行者 ヴィーナス
16827,R,地葬星カイザ
16828,R,絶神鳥シムルグ
16829,R,熟練の栗魔導士
16830,SR,カオス・ネフティス
16831,SR,模拘撮星人 エピゴネン
16832,N,游覧艇サブマリード
16833,SR,悪魔嬢アリス
16834,N,枯鰈葉リプレース
16835,R,マッド・ハッカー
16836,R,マタタビ仙狸
16837,R,ピースリア
16838,R,機怪獣ダレトン
16839,UR,イリュージョン・オブ・カオス
16840,SR,凶導の白聖骸
16841,UR,超魔導戦士-マスター・オブ・カオス
16842,SR,ブルーアイズ・タイラント・ドラゴン
16843,UR,ダイノルフィア・ケントレギナ
16844,SR,ダイノルフィア・ステルスベギア
16845,UR,ガーディアン・キマイラ
16846,UR,相剣大邪-七星龍淵
16847,SR,いろはもみじ
16848,SR,闇次元の戦士
16849,UR,DDD赦俿王デス・マキナ
16850,UR,真血公ヴァンパイア
16851,SR,神隠し鬼火丸
16852,UR,ゴーストリック・フェスティバル
16853,SR,ヴァンパイア・ファシネイター
16854,SR,暗影の闇霊使いダルク
16855,R,青き眼の幻出
16856,R,究極融合
16857,UR,氷水底イニオン・クレイドル
16858,N,烙印の使徒
16859,SR,凶導の葬列
16860,SR,極星宝フリドスキャルヴ
16861,R,特許権の契約書類
16862,R,ゴーストリック・ショット
16863,R,溟界の大蛟
16864,R,ベアルクティ・ラディエーション
16865,UR,ふわんだりぃずと旅じたく
16866,R,X・Y・Zコンバイン
16867,R,新世壊
16868,UR,発禁令
16869,R,トップ・シェア
16870,UR,運命のウラドラ
16871,R,氷水浸蝕
16872,R,憶念の相剣
16873,UR,ダイノルフィア・ドメイン
16874,R,ダイノルフィア・アラート
16875,N,ダイノルフィア・ブルート
16876,R,ダイノルフィア・シェル
16877,R,ダイノルフィア・ソニック
16878,SR,ダイノルフィア・リヴァージョン
16879,R,極星宝スヴァリン
16880,N,DDDヘッドハント
16881,SR,ゴーストリック・オア・トリート
16882,SR,死者所生
16883,N,トライブ・ドライブ
16884,N,死償不知
16885,UR,走魔灯
16936,R,夜刀蛇巳
16937,N,異次元の強襲艦
16938,R,アビス・オーパー
16939,UR,絶対なる捕食
16940,R,騎甲虫アサルト・ローラー
16941,R,騎甲虫ライト・フラッパー
16942,SR,重騎甲虫マイティ・ネプチューン
16943,UR,超騎甲虫アブソリュート・ヘラクレス
16944,SR,騎甲虫隊降下作戦
16945,N,騎甲虫隊上陸態勢
16946,R,騎甲虫歩兵分隊
16947,UR,新鋭の女戦士
16952,N,光の継承
17031,UR,クロニクル・マジシャン
17032,SR,ゼクトライク-紅黄
17033,UR,閃術兵器-H.A.M.P.
17034,UR,閃刀起動-リンケージ
17035,UR,垂氷の魔妖-雪女
17036,UR,逢華妖麗譚-魔妖不知火語
17037,UR,ウィッチクラフト・バイスマスター
17038,UR,ウィッチクラフト・コンフュージョン
17039,SR,アビス・シャーク
17040,R,クリスタル・シャーク
17041,UR,N・As・H Knight
17042,UR,CX-N・As・Ch Knight
17043,UR,バリアンズ・カオス・ドロー
17044,UR,七皇昇格
17045,R,不朽の七皇
17046,UR,大要塞クジラ
17047,UR,海竜神-リバイアサン
17048,SR,デス・クラーケン
17049,N,電気海月-フィサリア-
17050,SR,魚群探知機
17051,R,潜海奇襲Ⅱ
17052,R,暗岩の海竜神
17053,SR,海晶乙女スプリンガール
17054,R,海晶乙女スリーピーメイデン
17055,UR,海晶乙女コーラルトライアングル
17056,UR,海晶乙女アクア・アルゴノート
17057,SR,海晶乙女の潜逅
17058,R,海晶乙女環流
17059,R,海晶乙女渦輪
17062,UR,鉄獣鳥 メルクーリエ
17063,R,スプリガンズ・キット
17064,SR,軒轅の相剣師
17065,UR,失烙印
17066,UR,烙印融合
17067,N,烙印の剣
17068,R,烙印断罪
17069,UR,氷剣竜ミラジェイド
17070,UR,神炎竜ルベリオン
17103,SR,海神の依代
17104,R,ラミア
17105,UR,ナンバーズ・エヴァイユ
17106,R,七皇転生
17107,N,七皇再生
17108,N,エクシーズ弁当
17109,R,EMオッドアイズ・バトラー
17110,SR,EMオッドアイズ・バレット
17111,SR,EMバロックリボー
17112,SR,EMクラシックリボー
17113,SR,EMジェントルード
17114,SR,EMレディアンジュ
17115,N,セリオンズ“ブルズ”アイン
17116,R,セリオンズ“リーパー”ファム
17117,N,セリオンズ“デューク”ユール
17118,SR,セリオンズ“リリー”ボレア
17119,UR,セリオンズ“キング”レギュラス
17120,UR,ヴィサス=スタフロスト
17121,N,スケアクロー・アストラ
17122,N,スケアクロー・ベロネア
17123,N,スケアクロー・アクロア
17124,UR,スケアクロー・ライヒハート
17125,R,マッドマーダー
17126,R,アルグールマゼラ
17127,N,H・C ナックル・ナイフ
17128,SR,H・C モーニング・スター
17129,R,捕食植物ビブリスプ
17130,N,捕食植物ブフォリキュラ
17131,N,捕食植物トリアンティス
17132,N,音響戦士ギタリス
17133,R,音響戦士ディージェス
17134,UR,No-P.U.N.K.ディア・ノート
17135,UR,外法の騎士
17136,SR,戦華の暴-董穎
17137,N,バーバリアン0号
17138,R,神竜 ティタノマキア
17139,N,白昼のスナイパー
17140,N,水陸両用バグロス Mk-11
17141,SR,絶海のマーレ
17142,R,リバースポッド
17143,SR,ヤマタコオロチ
17144,N,死製棺サルコファガス
17145,UR,オッドアイズ・ペンデュラムグラフ・ドラゴン
17146,UR,深淵竜アルバ・レナトゥス
17147,UR,スターヴ・ヴェノム・プレデター・フュージョン・ドラゴン
17148,SR,捕食植物アンブロメリドゥス
17149,UR,ダイノルフィア・レクスターム
17150,UR,真紅眼の不死竜皇
17151,UR,巨骸竜フェルグラント
17152,SR,イモータル・ドラゴン
17153,SR,音響戦士ロックス
17154,UR,サイコ・エンド・パニッシャー
17155,UR,H-C クレイヴソリッシュ
17156,N,H-C ヤールングレイプ
17157,UR,エクソシスターズ・マニフィカ
17158,UR,席取-六双丸
17159,UR,軌跡の魔術師
17160,UR,スケアクロー・トライヒハート
17161,UR,月天気アルシエル
17162,UR,森羅の舞踏娘 ピオネ
17163,SR,EXP
17164,UR,円盤闘技場セリオンズ・リング
17165,UR,無尽機関アルギロ・システム
17166,SR,セリオンズ・チャージ
17167,SR,氷水呪縛
17168,R,烙印喪失
17169,UR,肆世壊=ライフォビア
17170,R,肆世壊の新星
17171,SR,アンデット・リボーン
17172,UR,ヒロイック・エンヴォイ
17173,SR,ゲネラールプローベ
17174,SR,天気予報
17175,SR,戦華史略-矯詔之叛
17176,R,ウォークライ・ミーディアム
17177,SR,原質の円環炉
17178,R,夢迷枕パラソムニア
17179,UR,サプライズ・チェーン
17180,R,ペンデュラム・スケール
17181,SR,セリオンズ・クロス
17182,N,セリオンズ・スタンダップ
17183,SR,烙印追放
17184,N,ドラグマトゥルギー
17185,R,肆世壊の牙掌突
17186,SR,肆世壊の継承
17187,R,ホーンテッド・アンデット
17188,SR,ダイノルフィア・フレンジー
17189,N,イチロクの魔物台帳
17190,SR,XXクルージョン
17191,SR,Vivid Tail
17227,R,竜咬蟲
17228,N,フラワーダイノ
17229,N,ロック・スケイル
17230,N,偉大なるダブルキャスター
17231,SR,サン・アンド・ムーン
17232,SR,リブロマンサー・Gボーイ
17233,R,リブロマンサー・マジガール
17234,R,リブロマンサー・エージェント
17235,R,リブロマンサー・ファイアスターター
17236,UR,リブロマンサー・デスブローカー
17237,UR,リブロマンサー・ライジング
17238,SR,リブロマンサー・インターフェア
17242,UR,伝説の剣闘士 カオス・ソルジャー
17243,UR,真紅き魂
17244,N,決闘塔アルカトラズ
17245,SR,ソウルエナジーMAX!!
17246,SR,デュエル・アカデミア
17247,UR,Wake Up Your E・HERO
17248,R,エヴォリューション・レザルト・バースト
17249,SR,救いの架け橋
17250,SR,ライディング・デュエル!アクセラレーション!
17251,SR,大いなる魂
17252,SR,舞い戻った死神
17253,UR,アクセルシンクロ・スターダスト・ドラゴン
17254,SR,オーバーレイ・ネットワーク
17255,UR,No.39 希望皇ホープ・ライジング
17256,UR,冀望郷-バリアン-
17257,UR,竜皇神話
17258,SR,EM稀代の決闘者
17259,SR,歌氷麗月
17260,N,Battle Royal Mode-Joining
17261,UR,覇王龍の魂
17262,UR,Into the VRAINS!
17263,SR,ファイアウォール・ドラゴン・ダークフルード-ネオテンペスト
17264,UR,青い涙の天使
17265,SR,運命の囚人
17267,SR,八雷天神
17268,SR,魔鍵憑神-アシュタルトゥ
17344,UR,パワプロ・レディ三姉妹
17345,SR,霊道士チャンシー
17347,SR,ヴァリアンツの巫女-東雲
17348,N,ヴァリアンツの弓引-西園
17349,R,ヴァリアンツの忍者-南月
17350,N,ヴァリアンツの武者-北条
17351,R,ヴァリアンツB-バロン
17352,N,ヴァリアンツV-ヴァイカント
17353,N,ヴァリアンツM-マーキス
17354,N,ヴァリアンツD-デューク
17355,UR,ヴァリアンツの聚-幻中
17356,SR,ヴァリアンツG-グランデューク
17357,R,VV~始まりの地~
17358,UR,VV-真羅万象
17359,UR,VV-百識公国
17360,UR,白銀の城のラビュリンス
17361,R,白銀の城の魔神像
17362,SR,白銀の城の召使い アリアーヌ
17363,SR,白銀の城の召使い アリアンナ
17364,N,白銀の城の竜飾灯
17365,N,白銀の城の火吹炉
17366,R,白銀の城の狂時計
17367,SR,白銀の迷宮城
17368,N,ラビュリンス・セッティング
17369,UR,ウェルカム・ラビュリンス
17370,R,フェアーウェルカム・ラビュリンス
17371,SR,ラビュリンス・バラージュ
17372,SR,悪魔の技
17373,UR,神碑の穂先
17374,SR,輝く炎の神碑
17375,SR,破壊の神碑
17376,SR,凍てつく呪いの神碑
17377,R,まどろみの神碑
17378,R,怒れる嵐の神碑
17379,SR,黄金の雫の神碑
17380,R,解呪の神碑
17381,UR,神碑の泉
17382,N,神碑の誑かし
17383,UR,神碑の翼フギン
17384,UR,神碑の翼ムニン
17385,SR,神碑の牙ゲーリ
17386,R,クロニクル・ソーサレス
17387,SR,スターダスト・ヴルム
17388,SR,真紅眼の黒星竜
17389,N,C戦場の指揮官 コロネル
17390,SR,碧鋼の機竜
17391,SR,聖菓使クーベル
17392,N,オメガの裁き
17393,R,補強要員
17394,UR,リブロマンサー・ファイア
17395,SR,リブロマンサー・ミスティガール
17396,UR,リブロマンサー・ファイアバースト
17397,R,リブロマンサー・リアライズ
17398,R,リブロマンサー・リライジング
17399,SR,リブロマンサー・アフェクテッド
17400,N,リブロマンサー・プリベント
17403,SR,E・HERO スピリット・オブ・ネオス
17404,R,クロス・キーパー
17405,UR,スプライト・ブルー
17406,SR,スプライト・ジェット
17407,N,スプライト・ピクシーズ
17408,R,スプライト・レッド
17409,N,スプライト・キャロット
17410,SR,セリオンズ“エンプレス”アラシア
17411,UR,セリオンズ・イレギュラー
17412,SR,氷水艇エーギロカシス
17413,SR,灰燼のアルバス
17414,N,ティアラメンツ・メイルゥ
17415,UR,ティアラメンツ・シェイレーン
17416,N,ティアラメンツ・ハゥフニス
17417,UR,ティアラメンツ・レイノハート
17418,UR,丘と芽吹の春化精
17419,SR,森と目覚の春化精
17420,N,花と野原の春化精
17421,R,山と雪解の春化精
17422,SR,ジェムナイト・クォーツ
17423,N,ブリリアント・ローズ
17424,SR,メルフィー・ワラビィ
17425,R,メルフィー・ラッシィ
17426,R,スカー・ヴェンデット
17427,UR,エクソシスター・マルファ
17428,SR,赤しゃりの軍貫
17429,R,六花のしらひめ
17430,UR,斬機サーキュラー
17431,UR,クローラー・ソゥマ
17432,SR,はぐれ・もけもけ
17433,UR,俱利伽羅天童
17434,UR,地霊媒師アウス
17435,SR,グランドタスク・ドラゴン
17436,SR,炎獣使いエーカ
17437,R,プロパ・ガンダケ
17438,R,水界の秘石-カトリン
17439,SR,お代狸様の代算様
17440,SR,悪醒師ナイトメルト
17441,N,ハイドランダー・オービット
17442,UR,ヴェンデット・スカヴェンジャー
17443,UR,E・HERO シャイニング・ネオス・ウィングマン
17444,SR,ティアラメンツ・キトカロス
17445,UR,ティアラメンツ・カレイドハート
17446,UR,ジェムナイトレディ・ローズ・ダイヤ
17447,R,うきうきメルフィーズ
17448,SR,P.U.N.K.JAMドラゴン・ドライブ
17449,UR,ギガンティック・スプライト
17450,SR,亜種羅王
17451,UR,スプライト・エルフ
17452,UR,スケアクロー・ライトハート
17453,SR,EN-エンゲージ・ネオスペース
17454,SR,インスタント・コンタクト
17455,N,融合超渦
17456,R,ENウェーブ
17457,UR,スプライト・スターター
17458,N,スプライト・ガンマ・バースト
17459,R,スプライト・スマッシャーズ
17460,N,烙印の命数
17461,SR,肆世壊からの天跨
17462,UR,壱世壊=ペルレイノ
17463,SR,春化精の花冠
17464,SR,スキャッター・フュージョン
17465,SR,メルフィーとにらめっこ
17466,SR,ラヴェナス・ヴェンデット
17467,SR,P.U.N.K.JAMエクストリーム・セッション
17468,SR,六花来々
17469,UR,月女神の鏃
17470,SR,無千ジャミング
17471,R,フェイバリット・コンタクト
17472,N,分かつ烙印
17473,N,壱世壊に軋む爪音
17474,R,壱世壊に奏でる哀唱
17475,N,壱世壊に澄み渡る残響
17476,N,春化精の暦替
17477,R,春化精と花蕾
17478,SR,エクソシスター・リタニア
17479,R,A・∀・TT
17480,UR,現世離レ
17481,UR,龍皇の波動
17482,N,砂塵の大ハリケーン
17552,SR,悪魔嬢ロリス
17553,SR,エルロン
17596,R,D・テレホン
17597,SR,ガジェット・ゲーマー
17598,R,D・スキャナン
